"subjID"	"trial"	"rt"	"choice"	"stimulus_type"	"subtlex"	"greene"
8	77	1.41827972987476	2	1	-0.668526285186154	0.614909060524539
8	78	0.986753672724138	2	2	-0.740427795574397	-0.0101427962246641
8	79	3.72025336383411	1	2	0.122950548826551	-1.59969007973338
8	80	1.0563717919266	1	1	-0.0236081106732069	-0.607028479745596
8	81	2.11656225377871	1	2	0.465908503960096	-1.32732895682126
8	82	1.14526237484498	1	1	-0.373680036639415	-0.0243763664287312
8	83	1.37422765587605	2	2	0.341359492121986	-1.67119623264013
8	84	1.44665478203375	2	2	-1.25005543970845	-1.19906822773254
8	85	0.969223061919296	1	1	0.272190568144125	1.823087210709
8	86	1.00137544203558	1	1	0.359872750937787	-0.324613257790258
8	87	1.30240479496584	1	1	-0.828057151514605	-0.637282366465924
8	88	1.50141344730317	2	2	-0.198660896263073	-0.429800638036582
8	89	2.00536131557282	2	2	0.78403400278345	1.06759947560388
8	90	1.06833179653532	1	2	-1.25356127907748	-2.22783765432187
8	91	1.05155354342017	2	2	1.86033321159841	0.799530587879564
8	92	1.4125654585862	2	2	-0.163405398920218	-0.342761523649846
8	93	1.17973455876726	2	1	0.69497646398667	-2.8600671771688
8	94	1.62508923158088	1	2	-0.677783414560707	2.9055409312815
8	95	1.12361078237386	1	1	1.42594486376521	-1.23326264938048
8	96	1.32979632914011	2	1	0.642091021355418	0.119633768860512
8	97	0.987266594916462	2	2	0.988510868099575	-0.640266957946219
8	98	1.31004543047919	2	2	-0.251773668212419	1.906877125513
8	99	1.30146346643094	2	2	-1.67421284727939	0.384785112650296
8	100	0.956428251510768	1	1	0.478982795694643	-0.444622148192419
9	1	1.51082884193157	1	1	0.909020797248202	0.868437554502215
9	2	1.9499591345951	1	1	-1.48852445804801	-0.149408171026182
9	3	1.57553882101731	1	1	0.198154746187544	0.355659023892108
9	4	1.24409965442182	2	2	0.800627715295145	1.5217846248021
9	5	1.39119821739042	1	1	-1.85501823991204	0.572252188916463
9	6	1.75960553744066	1	1	-0.231662388329946	1.30358261284253
9	7	1.62256774266276	1	1	0.470663838303078	0.563231752647941
9	8	2.92985077328364	1	1	-0.515421534071869	-0.531546611038669
9	9	1.62005788098947	2	1	-1.84509931596965	0.0680916241323644
9	10	1.44047922263582	1	1	-0.781905884327002	0.0679640409181342
9	11	1.66832182580784	1	1	0.499162357514758	1.14481421927246
9	12	1.63799273050295	1	1	-1.73893934163875	-0.109134986289997
9	13	1.55322047650933	2	1	0.0198194863309836	-0.281832619109589
9	14	1.60151654319639	1	1	-0.291721245817269	1.15852330446549
9	15	1.56571844897088	2	2	-2.2835319872231	-0.679269328942371
9	16	1.49442417694458	2	2	1.00095485794752	-1.24721005141495
9	17	1.2759580335195	2	2	-1.48795120025625	0.52360110759383
9	18	1.27732617625002	1	1	-0.651437402196589	0.517093530089532
9	19	1.56405840127727	2	2	1.54856029438482	-1.211139949049
9	20	1.45072354215821	2	2	-1.04261829627614	-0.00687049029719428
9	21	1.55218101009507	1	1	0.00862843513536941	0.409096921381412
9	22	1.47799562051086	1	1	1.2824015002121	-1.5017392121165
9	23	1.34367412885847	2	2	-0.128958939530319	-1.63523841228706
9	24	1.89654049427096	2	1	0.190436761026939	-0.738553833744992
9	25	1.37199387802264	2	2	0.3450159686368	0.32120550770741
9	26	1.29306564574265	1	1	-2.12714334431075	-1.05730959956315
9	27	1.77539555757166	1	1	-0.361158996017721	-0.0228138721858685
9	28	1.5120142101868	1	1	0.379254517890306	1.73930074684013
9	29	1.3735266789453	2	2	-1.2873554315415	1.48009974055485
9	30	1.61793982618102	1	2	-1.31548407934232	0.716604004962027
9	31	1.6791504277386	1	2	-0.272399270484512	-1.43994423832445
9	32	1.42012156144238	2	2	0.623927005506885	-0.224725084261772
9	33	1.62748212396945	2	2	0.453699226919956	-1.01669250242901
9	34	1.5516359300858	1	2	1.67501558414269	-0.962336451996902
9	35	1.88927363388788	2	1	-0.101655522186899	-0.301201227566421
9	36	1.54469137840586	2	2	-0.423751452140445	0.0446913292084054
9	37	1.43511488916597	1	1	-0.186990507967069	0.359926725540544
9	38	1.61701867634709	1	1	0.119263330599139	-0.351353617530709
9	39	1.57169175880346	1	2	0.71943313342593	0.000499748233151111
9	40	1.33007658218726	1	1	-1.25642147093291	-2.08083918172536
9	41	1.4079876944514	2	2	-0.916634590654898	1.73602043146856
9	42	1.62580816117122	1	1	0.381639802971119	0.507144821868605
9	43	1.6033223243578	1	1	0.369876520255957	0.761853453987364
9	44	1.46610004067355	1	1	-0.518527343719008	0.0207200658836935
9	45	1.75705275561368	2	1	-1.75765867126628	1.38020680545331
9	46	1.65042792968798	2	2	0.0203684874039218	-0.340429147176922
9	47	1.4006451964421	2	2	-1.14151714619811	-1.75719351934525
9	48	1.52511575555594	2	2	0.416330208601275	-0.551641740621091
9	49	1.36928297779494	2	2	0.686769601054047	0.497729734836372
9	50	2.00709573195167	2	2	0.216981943840798	-1.07770168022649
9	51	1.98093018512378	2	2	-1.48073680884675	0.30051507593072
9	52	1.49511758406383	1	1	-0.273030734022508	-1.58064336130387
9	53	1.42794276705857	1	1	-1.36609746727921	0.334582520755982
9	54	1.53855593581026	2	2	-1.3915995292945	1.68109165789559
9	55	1.67166836906736	1	1	0.797978785256114	-0.650031805820552
9	56	1.46726157327593	2	1	0.710953279046897	1.69507744780232
9	57	1.69658802305794	1	1	-0.904581623481009	-1.06602098723191
9	58	1.37244248905592	2	2	0.109314614927643	1.43413191389701
9	59	1.25744255899829	1	1	-0.640291758635409	-0.903970624254106
9	60	1.30887407708376	2	2	1.24199590811623	0.114271780154011
9	61	1.46699311008216	1	1	0.0557430045374478	1.96187400628937
9	62	1.89080985548631	1	1	0.20125060790873	-0.248325203198216
9	63	1.58487396533627	1	2	0.129685205570645	-1.06848455444209
9	64	1.51390910023268	1	1	0.586585585147894	0.0483010446893998
9	65	1.26098102512655	2	2	1.45045323357024	2.34539916161631
9	66	1.3160768300306	2	2	-0.12437737476171	1.02097668105477
9	67	1.65071799079842	2	2	-0.573177734783004	-0.601261218295998
9	68	1.61927032561465	1	1	-0.494972026412543	-1.56281792798513
9	69	1.49378850187638	1	1	0.143789370892555	1.68242672151959
9	70	1.19975235069935	2	2	-1.50215947762705	-0.620673199888657
9	71	1.49233324893323	2	2	-0.935528799487737	-1.77082746058601
9	72	1.31170509240476	1	1	0.548366288121076	0.564492095175565
9	73	1.44287806312608	2	2	-0.848065259492311	0.926397305085266
9	74	1.37902141449304	2	2	-2.08639965121943	-0.814836163521898
9	75	1.81595243161202	1	2	0.299846366318274	-0.800588599059749
9	76	1.33111806079702	2	1	0.115855532406156	-1.45555165294578
9	77	1.68367849871222	1	2	0.177438937552856	-1.43327541011936
9	78	8.86093396419715	2	2	0.894850502439241	-1.03594900695063
9	79	1.52715408223929	1	1	1.49980306868822	-0.859168753720174
9	80	1.84745721361216	1	1	1.61614310059282	-0.697060078702458
9	81	1.92388752662326	1	1	0.078702759873445	1.64425603586382
9	82	1.55152963175318	2	2	1.13951335307968	-0.267004246216285
9	83	1.22704265665943	1	1	-1.18753968624817	-0.144102256904593
9	84	1.62564440867322	1	1	0.289388610939909	-1.4997610974284
9	85	1.40963934582002	1	1	1.97921486827431	-0.678570654908414
9	86	1.13994134713837	2	2	-0.922598859895655	-0.109998476874474
9	87	1.48653083732959	2	2	1.08399946608534	1.64944002674833
9	88	2.15022624268719	1	1	-1.83094279229823	0.229162102472743
9	89	1.69723473935287	1	1	-2.69280922701983	-0.910077944737629
9	90	1.58413829633398	2	2	1.78483379798695	-0.7257294763371
9	91	1.33965392704055	2	2	1.00123159304603	1.24759574505933
9	92	1.32807555708235	1	1	1.77411706596601	0.400586252818465
9	93	1.30994152098573	2	2	1.89525462941367	0.491147496586686
9	94	1.46201209072302	2	2	-1.23917306363161	-0.871032038865181
9	95	1.37949694778375	1	2	-0.866559491316739	0.597395835796973
9	96	1.36154170889496	1	2	0.614313434787503	2.45430961258532
9	97	1.43573816303993	2	2	0.0646273158972105	0.200795043914051
9	98	2.10306133019742	2	2	1.45635471634713	0.549107825724941
9	99	2.26441135038291	2	1	-0.293650752261341	0.158409844382082
9	100	1.81531923638958	2	1	-0.407409646012448	-0.514289791229551
10	1	0.954732548291107	1	1	-0.0844130141481267	1.10224935670688
10	2	1.20243554756411	1	1	-0.534224795600619	0.108100328648466
10	3	1.06390545401117	2	2	-0.696601966357889	1.02965615605631
10	4	0.977983494204203	2	2	0.99487906507285	-0.221620761290103
10	5	1.16920887467516	2	2	0.318961524153366	0.588597580461611
10	6	1.26068442948794	2	2	-1.06039031964381	-0.327084685235322
10	7	1.10356040655018	2	2	-0.0218779402436415	-1.54407043753582
10	8	1.01140571228736	2	2	-1.40759885211073	1.10039521417553
10	9	0.983057768861497	1	1	-0.924023090471535	-1.10812117128799
10	10	1.03948286800829	2	2	0.782379675854567	-1.20422833015867
10	11	1.00669901627743	2	2	-0.161146899409735	0.359790596655418
10	12	1.10547719076015	2	2	-2.27553737814613	1.04703081902089
10	13	1.11284637126043	1	1	-0.802779335291252	0.5723169701577
10	14	1.36851179054395	2	2	0.00146552912140308	-0.952492215593734
10	15	1.29146879715504	2	2	-0.476282955192035	0.72613895055737
10	16	1.10956324506113	2	2	-1.12452486657779	-0.419914585168303
10	17	0.994628236424106	1	1	0.910070010643552	-0.367037619222488
10	18	1.07868809789236	2	2	-1.25451085842074	-0.534614570960707
10	19	1.15822407868062	1	1	-0.658519524462193	-0.393340212076195
10	20	0.990834076564779	1	1	0.759286640664167	1.32248243690613
10	21	1.03294209035106	1	1	-0.440513107725995	-0.591052794447334
10	22	1.00305531450158	2	2	1.58608968374474	-0.239400435740607
10	23	1.188795935368	1	1	0.337632005495668	0.331072154646666
10	24	1.17363898450896	1	1	-0.915298680878729	0.673359129156897
10	25	1.0973012216148	1	1	1.91724844989376	-1.22323623549821
10	26	1.20487352726969	2	2	-0.744231948433716	-0.157685825004252
10	27	1.1452375469301	2	2	-1.26170147792111	0.178242015834767
10	28	1.31029056824147	2	2	0.284571423023375	-0.481271943099008
10	29	0.98025432401781	1	1	0.448588579466956	1.40545672747158
10	30	0.991311023050053	1	1	-0.302392815443637	1.01474618138598
10	31	1.07410801948361	2	2	-1.2615969895899	0.915567855430526
10	32	1.29795888629778	1	1	-0.963998400021662	0.292718099671843
10	33	1.07660791426906	2	2	0.750510676976034	-0.246387663482903
10	34	1.05800220872727	1	1	0.814709823373513	0.845491149207815
10	35	0.981285774329761	2	2	0.178403583758511	0.470123768615446
10	36	1.13373371159619	2	2	-0.846760087849241	-1.10324737075133
10	37	1.05483799427521	2	2	-0.518985017423767	1.00905360093248
10	38	0.96008763879427	1	1	-0.130601767639	1.90944529080018
10	39	1.06899698505032	1	1	-1.28531579181883	-0.89879219264544
10	40	1.0096531460741	2	2	1.95818957079775	0.0400663534547792
10	41	1.18205655821997	2	2	-3.5025464926723	0.360268533604514
10	42	1.31608865257858	2	2	-1.49781274196755	0.643614658057236
10	43	1.31608191652634	2	2	-0.917374777813169	0.0392361177374313
10	44	1.03632263166539	2	2	-0.579918238498553	0.770174567290097
10	45	1.11169961874804	1	1	0.0936297216956338	-1.51985278990785
10	46	1.02207517890055	2	2	-0.167729336510734	-0.733837440199683
10	47	1.08136719398807	2	2	-0.786197482217374	-1.07713229814727
10	48	1.1045727647366	1	1	-1.15480794157258	0.258222119679272
10	49	1.11380142087944	1	1	-0.0684553298975887	-0.809081663202143
10	50	1.29238240497127	2	2	-1.48602352444099	0.876866560518959
10	51	1.18612797144771	1	1	1.45095635138441	-0.691316289205175
10	52	0.999700055970883	1	1	2.05675834823105	0.32289794394345
10	53	1.05614699357423	2	2	-0.260643493801095	0.531441708000278
10	54	0.95976086888435	1	1	0.676020415954268	0.737044343818873
10	55	1.09603215334821	2	2	0.130817781028979	0.613424769165166
10	56	1.04598098757879	2	2	1.4743757647575	-0.708536019276626
10	57	0.965800075198139	2	2	0.0999583809288312	2.88781609968335
10	58	1.12490620923675	1	1	-0.114736161136154	0.555428769705291
10	59	1.13863171729216	2	2	0.0902327782787032	-0.194463844539965
10	60	1.01139147506261	2	2	2.04412726035379	0.502959441462524
10	61	1.12199341711358	1	1	-0.687618064063665	0.568804679798508
10	62	1.16089986132214	1	1	-0.987037345836836	0.842041665275186
10	63	1.03125296417049	1	1	0.283787089455092	-0.756206630144991
10	64	0.995645048139013	1	1	-0.411562938854684	0.118580760641078
10	65	1.08456308872331	1	1	-0.432047641250195	-0.71995716169119
10	66	1.11913390057952	1	1	0.210588931116005	-1.00087883451353
10	67	1.02092254230524	1	1	-0.25275624686712	1.40079758303446
10	68	0.967340379264505	1	1	0.79522415205648	-1.71287023028682
10	69	1.06717902851882	2	2	1.20566523058923	-0.0736413812448752
10	70	1.03656338466773	2	2	-0.917525005200921	0.284530707437169
10	71	1.62362989811744	1	1	-0.797566609202395	-0.143403040968943
10	72	1.12602347867001	2	2	1.01120762070179	0.578289443288953
10	73	0.983621070740011	1	1	1.69183382823463	-0.473130712113313
10	74	1.01961568314055	1	1	1.11544283290357	-0.985727659420036
10	75	1.04619100076818	1	1	-0.550260108828188	1.58537999790366
10	76	1.03421272499017	1	1	-1.00945410857474	0.735496669324733
10	77	1.07243126770658	2	2	-0.165573812693308	1.36764310057352
10	78	1.07804610134934	1	1	-1.71207479671699	0.130349154775376
10	79	0.979783851634215	2	2	-0.180738487849733	0.988235660924005
10	80	1.01776095884827	2	2	0.0853098677025667	-0.42374553693955
10	81	1.07058522151784	2	2	-0.741479141110196	-0.211664540558156
10	82	1.10885863722593	1	1	-0.377941877920371	-1.06240964400007
10	83	1.14125778994839	2	2	-0.815907532164136	0.694152691752071
10	84	1.18405044251522	1	1	1.26734553631353	1.40793987886378
10	85	0.99625004817573	2	2	0.0301361011750559	0.381305510063738
10	86	1.200812354689	1	1	0.54677496803663	-0.783500921989659
10	87	1.10486588324969	1	1	-1.0403282424615	-1.04849123104177
10	88	1.01244610646422	1	1	0.417447294428467	-0.831437835550497
10	89	1.09127070403601	2	2	-0.773507958249572	-0.827141744021024
10	90	0.971494476423478	2	2	0.584538333935758	-0.58100271210421
10	91	1.06371622449525	2	2	-0.36754470187695	0.316523882595589
10	92	1.13350324065128	2	2	-0.443122643511104	1.16947291589534
10	93	1.23516545942518	2	2	0.19344581940513	-0.40166317138883
10	94	1.00325572434523	2	2	-1.6645847823016	1.35334773797354
10	95	1.08262420666398	2	2	0.13283216109974	0.405036170139246
10	96	1.30207377920532	2	2	0.131831016060777	-0.630294227014284
10	97	1.16523074760874	2	2	0.160718657109626	-1.61800219829302
10	98	1.39079644301603	1	1	0.257929308469866	-0.322991206737678
10	99	0.98030048452855	1	1	-2.18457934497286	2.24123787771401
10	100	1.24497967993882	1	1	-2.23588821806327	1.81709275620552
11	1	1.07098502554736	1	1	0.293762291930304	2.12370036184882
11	2	1.21779502603413	2	2	0.35159080388976	-0.132575282388379
11	3	1.22073490359696	1	2	-2.65720472664615	0.147298846484234
11	4	1.04992556601754	2	2	0.320119591346932	1.67285554869502
11	5	0.890141183028163	2	1	2.10028324443883	-0.093600921492874
11	6	0.964320471209964	1	1	0.505118972704729	-0.0364707561772572
11	7	0.912241208016521	2	1	1.0334716624227	-0.753042774468086
11	8	1.19372785682529	1	1	-0.0281160496828365	-0.446162751517381
11	9	0.958112565632972	2	2	-0.511227113029134	0.598871776950552
11	10	1.0865765817223	2	2	-0.15099657281462	-1.18226732475275
11	11	0.965983756766573	2	2	-1.31667659650404	0.321654828243827
11	12	0.925146968284034	2	2	0.521048709070809	2.03009459872953
11	13	0.928833881633071	2	2	-1.19729339789323	-1.18273072636073
11	14	1.14521436801963	1	1	0.0124624493955099	-0.0568260650026718
11	15	0.953956644671542	1	1	-0.465826710330469	0.467509631375372
11	16	0.90785095263312	1	1	0.255790314213865	0.422433874358359
11	17	0.937903734097663	1	1	0.178509044880171	-0.944910100542882
11	18	0.919347122347087	2	2	-0.743904443385289	0.160842283526758
11	19	1.52355758333988	1	1	0.824368896768478	1.18253566887052
11	20	1.43192579440033	1	1	0.585882617009534	1.5317332423159
11	21	1.52351817299184	2	2	1.26585122336379	-0.785504461612809
11	22	0.911710557296718	2	2	-0.316754261957924	-2.60993388074513
11	23	1.14183042807029	2	2	-0.645857717613103	0.900885581961741
11	24	1.16324274794434	1	1	-1.33230922642345	-1.02188924976011
11	25	1.07851579672567	1	1	-0.856656630650104	2.64399514979386
11	26	1.01595737616152	1	1	0.352312516866564	-0.267071987632078
11	27	1.00819139301848	1	1	0.665764874618294	-0.242043486357117
11	28	1.05704765358139	1	1	-0.965881406144501	-0.0856108691644937
11	29	1.01753635571111	1	1	-0.339281704327767	1.30141536742028
11	30	1.22184236490397	2	2	0.257936457081871	-0.0858496126646752
11	31	0.945731949864504	2	2	-1.62478376968375	0.137619112654889
11	32	0.988849859311935	2	2	0.658901377505099	-1.11271829624012
11	33	1.1361809144454	2	1	-0.268082881380853	0.707959200917473
11	34	1.16108264989386	2	2	-0.324902351276387	0.813764962940846
11	35	1.14255635750634	1	2	-1.66384461788044	-0.440716069383378
11	36	1.02669197643238	1	2	-0.806744437748468	0.93254595898782
11	37	1.14357932526266	1	2	0.224066758286408	-1.49564224524253
11	38	2.44542868528552	1	2	0.0979198664060467	-0.824996364426833
11	39	0.848612564941509	1	1	-2.67196917373348	-0.741201173497195
11	40	1.00205199314989	2	2	0.0120999042871958	0.863384907504926
11	41	0.966416180681238	1	1	0.571719807392285	0.401156041501668
11	42	1.15556016739387	1	1	-0.800546528753447	-0.717741036534866
11	43	1.11876527770261	1	1	-0.715018908435598	-0.508707456328143
11	44	0.937523913458565	1	1	-0.41876921057624	0.293898886389428
11	45	2.5058685156034	2	2	0.394552999423305	-1.59565876782793
11	46	1.50683153420819	2	2	0.168542592288358	0.940879858952403
11	47	0.817598206145095	1	1	-0.536248692098737	0.431000128945672
11	48	0.914559438963024	1	1	-0.434474334255432	-0.767725166473208
11	49	0.921049719273517	2	2	0.581380139381606	-0.437925186648856
11	50	1.06213306814725	1	1	0.413631985332962	0.644952640012995
11	51	0.892340216923565	2	2	-0.332219187092138	-1.78876336038412
11	52	1.06486275220853	2	2	0.0984780949099738	-0.094141876779704
11	53	1.13368278294712	2	2	1.33728278256121	0.543481370370914
11	54	1.40436172083631	1	1	1.31076524200734	-0.350555251200354
11	55	1.03045939890547	2	2	-1.02370511870543	2.27401464455257
11	56	1.01389575240455	1	1	0.0547576160053861	1.64882397770735
11	57	1.22979693674663	2	2	-0.0623447092180675	0.509358988059469
11	58	1.27427788186062	1	1	0.93447757153645	0.402740306061829
11	59	0.823418251335946	1	1	-2.13374327507075	1.01793187552336
11	60	0.937494643862825	2	2	0.66458996899458	-1.8251571080172
11	61	0.863899619087408	1	1	-1.54551067131043	-0.290778914928533
11	62	1.08747078450025	2	2	0.919852817348796	1.38321464179843
11	63	1.46726855787502	1	1	0.550233724643949	2.58683228639579
11	64	0.849993837534316	2	2	-1.06188473928933	-2.20223376647524
11	65	1.26522698679562	2	2	0.634207745147458	-0.886402356009639
11	66	1.03491151216573	2	1	0.377607814119969	-0.874298068049181
11	67	1.59514518346411	1	1	2.09574941675904	0.514068740005302
11	68	1.4037253745783	1	2	1.31901199196131	0.478506349200682
11	69	1.00280271438365	2	2	-0.289467083323403	0.557043963711769
11	70	1.00328136584339	2	2	-1.36376759593597	0.13814901000005
11	71	1.24506169073902	1	1	0.0931663316446528	0.736745450447225
11	72	1.07482507982892	2	2	-1.61604346384634	-0.848375892075149
11	73	0.89871304497823	2	2	-1.32993073767314	1.34667245388469
11	74	1.03793315975142	2	1	-0.108341486530226	0.0938023428710139
11	75	0.890915120993943	2	2	-0.460554573081106	0.603215041585884
11	76	1.5902545706925	2	2	0.180406590072428	0.86383667476789
11	77	1.44522756401601	1	1	-0.586931327869054	0.720541944468167
11	78	1.17930919101833	2	2	-0.349463831833227	0.0133421824823633
11	79	1.12180461468915	1	1	-0.13546538602951	-0.86121032631685
11	80	1.01423490976404	2	1	2.04736319579757	-1.69129188805964
11	81	1.04219435331525	1	1	0.784830370140983	1.59965644193248
11	82	0.89192233431196	2	1	-0.486171906009753	-0.851525173855235
11	83	1.14481854840331	2	2	0.916193259007792	-1.63307764701597
11	84	1.05185842242775	1	1	-2.04454467565563	-0.261258310346837
11	85	1.21136675067677	1	1	0.174377567579464	1.02334077239776
11	86	1.30769823950214	2	2	-0.43210023302516	0.366158290920031
11	87	0.897195444578107	1	1	-0.661164604803187	-0.749756961033556
11	88	0.973005040991937	2	2	-0.739281074759521	0.383890485350056
11	89	0.948615609899894	2	2	-0.549697960800541	-0.0405139437869564
11	90	1.13685514560123	1	1	0.468869500116013	-1.35142627728911
11	91	1.23842485880564	1	1	1.27232557052314	0.983768264359165
11	92	0.948633961061291	2	2	-0.520410178241073	-0.866377581171583
11	93	1.22337874285367	2	2	1.69243489335912	0.312366129485605
11	94	1.2969565768193	2	1	0.662425701812597	1.69857013208908
11	95	1.01195398332429	1	1	1.17735171717918	-0.0792758274688469
11	96	1.62901006545272	1	1	-0.647154366943298	0.0408564830167825
11	97	0.874681280364562	2	2	-0.0495821504809891	1.68457005667138
11	98	1.38699442015092	1	1	-0.2979584867497	-0.252519442823977
11	99	1.67853951790389	1	1	0.721007669359102	0.837472639722378
11	100	0.919075433711657	1	1	-0.696063788829994	2.31999115210136
12	1	1.20140190391774	1	1	-0.558342376363496	-0.522333998336691
12	2	0.757978183560226	1	1	0.289033487458135	0.407020010413072
12	3	0.69691903460739	1	2	2.10810731338064	0.642352146556328
12	4	0.944429729942368	1	1	0.365051508129942	-1.90312025218079
12	5	0.765165699154792	2	1	0.236453972493242	0.0218234647833492
12	6	0.858443984142981	2	2	-1.65742664309686	0.612609025388635
12	7	0.930054010134416	1	1	0.09149619028984	-0.78874151528103
12	8	0.917255322185551	2	2	0.392899117288849	0.416446954225809
12	9	0.907779367766394	1	1	0.518059773889815	0.419131979671631
12	10	1.35357564307798	1	2	0.743530589753754	0.0252709788662392
12	11	0.950639844543577	1	1	-0.369842896477941	-1.17026775699008
12	12	0.817474638787659	2	2	1.64293055174746	-0.329733117070836
12	13	0.991093111305293	1	1	-1.31318460757029	-0.561093404874054
12	14	1.09467966125751	1	1	0.142653303285775	-0.837545203556435
12	15	1.1219818479136	2	2	-0.219190268305393	0.739649341888864
12	16	0.809524269103567	1	1	-2.00619411359724	-1.16267877970079
12	17	0.705931342884105	1	2	-0.394850448545259	0.589005207455156
12	18	0.724675423013913	1	1	0.498271134776915	-1.6073148537421
12	19	1.10153374244946	1	1	0.902624221668059	0.335245997247362
12	20	0.945565953709636	1	1	-1.77270620596297	0.356953059561067
12	21	0.946339640085341	1	1	0.143066143537581	-0.935505332150555
12	22	0.810542323270537	1	1	0.630059239000063	0.0425895816938504
12	23	0.8605969951799	1	1	-0.955171944448314	0.931146288728923
12	24	0.808678360662097	2	2	-0.54467826132635	-0.440297545317305
12	25	0.892265557220984	1	2	-0.728953413421695	0.0212170359847584
12	26	0.830612028744448	1	1	-0.58501176623736	1.18088632505858
12	27	0.685991131301376	2	2	-0.26151791894915	0.397106880735896
12	28	0.794816347242046	2	2	-0.860460206092525	-0.795226809934826
12	29	1.08382387842082	1	1	0.102183773504541	0.0121582342613953
12	30	0.937625540474153	1	1	-0.275574820189356	1.22225045823875
12	31	1.00606465783363	2	2	0.608109765208998	0.911804582610541
12	32	1.17047935195193	2	2	1.19361113770173	0.126673110036227
12	33	1.11933192759692	1	1	-0.184982403758609	-0.431871125060478
12	34	1.15494924718969	1	2	0.672394853193886	-0.450546323422077
12	35	0.979015787287445	1	1	0.542212336962761	-0.626173295652801
12	36	0.951854237049449	1	1	0.963525264518983	0.964193956906202
12	37	0.885551552260537	1	1	0.192378050427056	0.359792939732905
12	38	0.88112378344668	2	2	-0.452279777050738	-0.0322007629631604
12	39	0.766654619846477	2	2	-1.232465393112	0.0939586449515404
12	40	1.06738004992796	1	1	1.67026870554844	-0.504328134172463
12	41	1.7713067941981	1	1	-0.209430385412399	0.0482842705971534
12	42	0.944128740043308	2	2	-0.694711222600883	-0.606541754024152
12	43	0.8448616071811	2	2	-0.289949833848625	0.744554763739357
12	44	1.14594271187604	2	2	-1.00994051048655	1.93932564813607
12	45	0.964018256496915	2	2	-0.0284051902245783	-0.664462321739445
12	46	1.1402013868507	1	1	-1.23450757872815	1.8829253246988
12	47	0.987303923564514	1	2	0.88908360532064	-1.07123487928238
12	48	0.748434872221614	1	1	0.0656910153118729	-1.16024292428033
12	49	0.909952500611751	2	2	-0.142282264686079	0.804264758324618
12	50	0.897046204800504	1	1	0.38019361837411	1.51944523010361
12	51	0.950261539982909	2	2	0.973351979461364	-1.6826367427924
12	52	0.949312276963055	2	1	1.25431692193323	0.784627847945732
12	53	1.3114128197717	1	1	-2.65174712828167	-1.19405651784471
12	54	0.82628040609671	2	2	1.03816423365065	1.0946077812324
12	55	1.2157313465007	1	2	1.50043274903402	0.926591134471048
12	56	1.00519379904055	1	1	0.721592681895201	0.351034272372286
12	57	0.872931384247241	1	1	-0.0864072355657862	0.223159739041103
12	58	1.11095743484791	1	1	0.0625508080323828	1.24380157844803
12	59	0.764674476777218	2	2	0.802718674695114	0.770656859515189
12	60	0.784609393452	2	2	1.04533965455346	-0.472190317377797
12	61	0.8781153392337	1	1	0.841411317614422	2.24505237453412
12	62	0.756787934441875	2	2	0.179875937739551	-0.422957505743593
12	63	0.816257698546209	2	2	-0.463604721281197	0.0534339455053146
12	64	1.09878730379332	2	2	-0.082935972171489	0.723915062537041
12	65	0.835159347211365	1	1	-1.18300311070939	-0.924877659811665
12	66	0.849955831796105	1	1	1.01104449192173	-0.309478032572961
12	67	0.848096536314913	2	2	1.32158994818976	-1.44207900325759
12	68	0.663662227159242	1	1	0.448782351451817	0.110297289027277
12	69	0.77944138853389	1	1	-0.456625941594555	0.785186296208703
12	70	0.824523808609393	2	2	-0.453150111284981	0.0596340992238076
12	71	1.02203213823328	1	1	-1.14191302918852	-0.335552069004613
12	72	1.02808887687816	1	2	0.603545406474104	0.16383876514996
12	73	0.734597759579724	2	2	0.368383447920576	-0.601630783311499
12	74	1.06960815350205	1	2	-0.667321901485473	0.377492422985628
12	75	0.707040540368933	2	2	1.23538082872761	-0.322914495410668
12	76	1.24796758811426	2	2	2.21600081175136	0.0622542558672679
12	77	0.909295047117672	2	2	0.382368224653402	-1.42062864983935
12	78	0.842272928889537	2	2	-0.452403204396073	-0.00974333285302614
12	79	0.985949173588367	1	1	0.297146074071763	0.100726128462543
12	80	0.725146347711062	2	2	-0.0480095608785915	-0.848710219877282
12	81	0.907443257768508	1	1	1.79573412489901	0.421740356681975
12	82	0.874829271400642	2	1	-1.04166873386958	-0.162144223283778
12	83	1.19126554310542	1	1	-0.493841261651306	-0.800329895753148
12	84	0.955300224360245	2	2	-0.713856210739336	-1.05565467076458
12	85	0.871450415377047	2	2	-1.2557940968787	0.307299674859153
12	86	1.48606927211455	2	1	1.17402637676632	-0.845263618568214
12	87	0.842444479532105	1	1	-2.35617777555659	1.18933683846529
12	88	0.906105339257637	2	2	0.291226637210141	-0.711308399477776
12	89	0.714364967049548	1	1	-1.68132074094071	-0.595687915243568
12	90	1.08747042013697	2	2	-0.481549902019083	-2.12251021863417
12	91	1.33045902591013	1	2	-1.99389400397887	-0.971832281085851
12	92	1.08344403408207	2	2	-0.141555903456339	0.515025347438399
12	93	0.897121070988064	2	2	-0.534369056959003	1.57326170668188
12	94	0.962312019547987	1	1	2.51411604545482	0.011249498315658
12	95	0.884268849240037	1	1	0.735112809613561	1.70153179056065
12	96	1.12422467029713	2	2	0.384505174281574	-0.515238365393763
12	97	1.01550195525323	1	1	-0.27889365326467	1.49764608331382
